user_id,item_id,cat_id,seller_id,brand_id,time_stamp,action_type
363099,676215,555,1727,3968,1111,0
363099,951936,389,2412,4801,1111,0
363099,271249,614,2278,6257,0524,0
363099,118562,662,1738,3182,0524,0
363099,562337,662,1738,3182,0524,0
363099,170236,606,2313,3322,1111,0
363099,1097600,946,27,4731,1111,0
363099,1098382,1095,1674,7819,0521,0
363099,535073,662,1738,3182,0524,0
363099,118562,662,1738,3182,0524,0
363099,450541,559,3139,549,1111,0
363099,792512,606,2579,3322,1111,0
363099,200572,664,1163,7629,0524,0
363099,676215,555,1727,3968,1111,0
363099,867215,1095,3130,3416,0530,0
363099,824283,11,629,5471,0530,0
363099,480721,177,629,5471,0530,0
363099,809763,11,629,5471,0530,0
363099,253316,1142,1114,5132,1024,0
363099,98875,664,4776,3564,1107,0
363099,522755,664,2652,7117,0625,0
363099,660023,664,2652,7117,0625,0
363099,544805,662,524,4655,0625,0
363099,313566,662,524,4655,0625,0
363099,64901,662,524,4655,0625,0
363099,487421,662,524,4655,0625,0
363099,355503,662,524,4655,0625,0
363099,256458,662,524,4655,0625,0
363099,438988,662,524,4655,0625,0
363099,64901,662,524,4655,0625,3
363099,422361,229,3729,2856,0625,0
363099,854477,662,3760,3738,0625,0
363099,190531,1577,3590,3815,0708,0
363099,987782,1577,3590,3815,0708,0
363099,276447,1577,3590,3815,0708,0
363099,550048,662,1272,3489,0708,0
363099,147835,229,791,7816,0708,0
363099,330093,35,4850,7863,0924,0
363099,923485,35,4850,7863,0924,0
363099,429396,1453,53,1802,0924,0
363099,376278,993,4850,7863,0924,0
363099,38035,11,629,5471,0530,0
363099,818001,11,629,5471,0530,0
363099,8200,662,3130,3416,0530,0
363099,98083,662,3130,3416,0530,0
363099,764153,11,629,5471,0530,0
363099,330839,1505,3130,3416,0530,0
363099,287114,11,629,5471,0530,0
363099,538415,177,629,5471,0530,0
363099,170236,606,2313,3322,1110,0
363099,170236,606,2313,3322,1110,0
363099,203050,606,2313,3322,1110,0
363099,568725,108,3729,2856,0922,0
363099,960480,1483,3729,2856,0922,0
363099,1106272,664,4776,3564,1110,0
363099,100308,108,3729,2856,0922,0
363099,274803,1553,3148,5039,0922,0
363099,368143,664,4776,3564,1110,0
363099,170236,606,2313,3322,1110,0
363099,67897,1349,184,1360,1110,0
363099,67897,1349,184,1360,1110,0
363099,708767,1190,184,1360,1110,0
363099,170236,606,2313,3322,1110,0
363099,783997,1349,184,1360,1110,0
363099,764153,11,629,5471,0527,0
363099,764153,11,629,5471,0527,0
363099,992690,1095,3148,5039,0922,0
363099,146485,1505,3148,5039,0922,0
363099,764153,11,629,5471,0527,0
363099,190305,602,3184,7864,0527,0
363099,190305,602,3184,7864,0527,0
363099,764153,11,629,5471,0527,2
363099,205033,1491,3729,2856,0922,0
363099,716692,606,2579,3322,1109,3
363099,792512,606,2579,3322,1109,3
363099,170236,606,2313,3322,1109,3
363099,118049,686,2579,3322,1109,3
363099,203050,606,2313,3322,1109,3
363099,274803,1553,3148,5039,0922,3
363099,378194,1095,3148,5039,0922,0
363099,958364,108,3729,2856,0922,0
363099,738524,606,4387,2022,1109,0
363099,792512,606,2579,3322,1109,0
363099,660764,1472,4387,2022,1109,0
363099,170236,606,2313,3322,1109,0
363099,716692,606,2579,3322,1109,0
363099,203050,606,2313,3322,1109,0
363099,922065,606,2313,3322,1109,0
363099,792512,606,2579,3322,1109,0
363099,106255,359,2579,3322,1109,0
363099,660764,1472,4387,2022,1109,0
363099,929295,606,2579,3322,1109,0
363099,170236,606,2313,3322,1109,0
363099,153223,1472,4953,6815,1109,0
363099,929295,606,2579,3322,1109,0
363099,17336,1472,4387,2022,1109,0
363099,792512,606,2579,3322,1109,0
363099,922065,606,2313,3322,1109,0
363099,487054,1472,4387,2022,1109,0
363099,203050,606,2313,3322,1109,0
363099,170236,606,2313,3322,1109,0
363099,929295,606,2579,3322,1109,0
363099,487054,1472,4387,2022,1109,0
363099,829779,1472,4387,2022,1109,0
363099,716692,606,2579,3322,1109,0
363099,6096,530,2597,3004,0914,0
363099,804904,530,2597,3004,0914,0
363099,582943,530,2597,3004,0914,0
363099,288557,530,2597,3004,0914,0
363099,266511,686,2313,3322,1110,0
363099,67897,1349,184,1360,1110,0
363099,118049,686,2579,3322,1109,0
363099,170236,606,2313,3322,1109,0
363099,1099256,606,4606,4383,1109,0
363099,67897,1349,184,1360,1110,3
363099,659817,664,4776,3564,1110,0
363099,1106272,664,4776,3564,1110,0
363099,67897,1349,184,1360,1110,0
363099,66372,664,4776,3564,1110,0
363099,792512,606,2579,3322,1110,0
363099,67897,1349,184,1360,1110,0
363099,67897,1349,184,1360,1110,0
363099,792512,606,2579,3322,1110,0
363099,419774,1130,946,3700,1026,0
363099,870205,664,4776,3564,1110,0
363099,170236,606,2313,3322,1110,0
363099,920752,1505,3760,3738,0609,0
363099,522755,664,2652,7117,0617,0
363099,873041,464,2337,4566,0526,0
363099,1027847,664,2652,7117,0617,0
363099,487396,771,1676,5414,0617,0
363099,1068171,962,2584,1886,0617,0
363099,238722,962,2652,7117,0617,0
363099,27601,120,2652,7117,0617,0
363099,327852,119,2652,7117,1016,0
363099,522755,664,2652,7117,1016,0
363099,852438,664,2652,7117,0617,0
363099,667658,119,2099,5558,0617,0
363099,411691,664,2652,7117,0617,0
363099,171408,1147,2652,7117,0617,0
363099,732100,664,2652,7117,0617,0
363099,618597,664,2652,7117,0617,0
363099,613634,1606,2652,7117,0617,0
363099,375662,119,2099,5558,0617,0
363099,27601,120,2652,7117,0617,0
363099,462346,962,2652,7117,0617,0
363099,605382,664,2652,7117,0617,0
363099,852438,664,2652,7117,0617,0
363099,852438,664,2652,7117,0617,0
363099,1029217,555,1727,3968,0617,0
363099,599978,614,1581,4066,1008,2
363099,985090,229,3729,2856,1008,2
363099,1044348,664,2652,7117,1104,0
363099,1044348,664,2652,7117,1104,3
363099,728887,120,2652,7117,1104,0
363099,203050,606,2313,3322,0730,3
363099,1099256,606,4606,4383,0730,0
363099,203050,606,2313,3322,0730,0
363099,295019,1505,3760,3738,0609,0
363099,1002220,1505,3760,3738,0609,0
363099,491405,1505,3760,3738,0609,0
363099,93118,1397,3760,3738,0609,0
363099,218444,602,3212,5424,0609,0
363099,991989,821,3760,3738,0609,0
363099,471194,1397,3760,3738,0609,0
363099,324936,1147,2652,7117,1001,0
283204,933167,629,2677,1579,1017,0
283204,597906,1028,1598,4583,1017,3
283204,676275,351,1162,4485,1017,0
283204,16708,1187,1228,7586,1017,0
283204,213986,683,2677,1579,1017,0
283204,597906,1028,1598,4583,1017,0
283204,576148,420,1162,4485,1017,0
283204,988383,420,2677,1579,1017,0
283204,550497,629,2677,1579,1017,0
283204,611735,351,2677,1579,1017,0
283204,930723,683,2677,1579,1017,0
283204,291679,78,1338,4740,0523,0
283204,412200,1085,1338,4740,0523,3
283204,485634,641,3476,5655,0817,0
283204,913450,641,3476,5655,0817,0
283204,695102,730,1338,4740,0523,0
283204,530917,756,1338,4740,0523,0
283204,52977,993,2677,1579,1017,0
283204,291679,78,1338,4740,0523,3
283204,633401,321,1338,4740,0523,0
283204,412200,1085,1338,4740,0523,0
283204,878361,112,1338,6762,0523,0
283204,305686,517,3600,3332,0817,2
283204,305686,517,3600,3332,0817,0
283204,948850,1577,1663,4874,0714,0
283204,924138,602,1058,3369,0830,0
283204,72354,629,2677,1579,1017,0
283204,953159,420,2677,1579,1017,0
283204,909003,420,2677,1579,1017,0
283204,236031,420,2677,1579,1017,0
283204,291679,78,1338,4740,0523,0
283204,586711,683,1162,4485,0810,3
283204,612518,1658,964,8397,0810,3
283204,798667,351,1162,4485,0810,3
283204,229432,351,1162,4485,0810,0
283204,400967,35,1162,4485,0810,0
283204,36995,602,2823,1128,0830,0
283204,224722,1213,4444,520,0830,0
283204,834212,1213,4444,520,0830,0
283204,354321,1213,4444,520,0830,0
283204,587711,1213,4444,520,0830,0
283204,184444,1213,2823,1128,0830,0
283204,656948,602,2823,1128,0830,0
283204,813863,602,2823,1128,0830,0
283204,1005070,1213,2262,520,0830,0
283204,923604,1213,4444,520,0830,0
283204,530917,756,1338,4740,0523,2
283204,424510,756,1338,4740,0523,2
283204,695102,730,1338,4740,0523,2
283204,314524,683,1162,4485,0810,0
283204,184662,683,964,8397,0810,0
283204,229432,351,1162,4485,0810,0
283204,798667,351,1162,4485,0810,0
283204,612518,1658,964,8397,0810,0
283204,1063979,420,1162,4485,0810,0
283204,684020,351,1162,4485,0810,0
283204,1063979,420,1162,4485,0810,3
283204,184662,683,964,8397,0810,3
283204,828047,1174,2677,1579,1017,0
283204,475473,351,2677,1579,1017,0
283204,28714,22,4918,3535,0714,2
283204,239828,662,1663,4874,0714,0
283204,684020,351,1162,4485,0810,3
283204,400967,35,1162,4485,0810,3
283204,1111613,1228,1505,1866,0518,3
283204,229432,351,1162,4485,0810,3
283204,586711,683,1162,4485,0810,0
283204,838514,683,148,4915,0531,0
283204,291843,1401,148,4915,0531,0
283204,291843,1401,148,4915,0531,3
283204,838514,683,148,4915,0531,3
283204,979376,35,1162,4485,1017,0
283204,628217,177,4444,520,1106,0
283204,514775,1238,1595,5800,1106,0
283204,28484,177,4444,520,1106,0
283204,115572,602,1058,3369,1106,0
283204,75607,602,1058,3369,1106,0
283204,875568,602,1058,4712,1106,0
283204,79239,177,4444,520,1106,0
283204,996247,177,4444,520,1106,3
283204,691221,602,1058,3369,1106,0
283204,1021329,602,2823,1128,1106,0
283204,707895,177,4444,520,1106,0
283204,224870,662,3984,7610,0703,0
283204,224870,662,3984,7610,0703,3
283204,499181,662,3984,7610,0703,3
283204,198374,662,3984,7610,0703,3
283204,499181,662,3984,7610,0703,0
283204,31,662,3984,7610,0703,0
283204,1027894,662,3984,7610,0703,0
283204,198374,662,3984,7610,0703,0
283204,299038,662,3984,7610,0703,0
283204,299038,662,3984,7610,0703,0
283204,684020,351,1162,4485,0815,0
283204,400967,35,1162,4485,0815,0
283204,115572,602,1058,3369,1106,0
283204,573186,602,1058,3369,1106,0
283204,1054415,177,4444,520,1106,0
283204,684020,351,1162,4485,0811,0
283204,1096129,1505,2047,1901,0811,0
283204,648966,662,3984,7610,0707,0
283204,640092,1577,1843,546,0707,0
283204,484176,662,3984,7610,0707,0
283204,512518,662,3984,7610,0707,0
283204,1101725,662,3984,7610,0707,0
283204,1101725,662,3984,7610,0707,3
283204,1063979,420,1162,4485,0811,0
283204,229432,351,1162,4485,0811,0
283204,586711,683,1162,4485,0811,0
283204,612518,1658,964,8397,0811,0
283204,400967,35,1162,4485,0811,0
283204,356933,1208,4444,520,1106,0
283204,636641,1326,1234,3828,1106,0
283204,573186,602,1058,3369,1106,0
283204,996247,177,4444,520,1106,0
283204,75607,602,1058,3369,1106,0
283204,178932,737,1234,3828,1106,0
283204,38539,184,116,7270,0624,0
283204,317764,184,116,7270,0624,0
283204,626347,184,116,7270,0624,0
283204,1084706,184,116,7270,0624,3
283204,1084706,184,116,7270,0624,0
283204,829390,1505,275,2375,0624,0
283204,877668,656,2883,4380,1106,0
283204,996247,177,4444,520,1106,0
283204,497947,177,4444,520,1106,0
283204,279259,1213,4444,520,0526,0
283204,829390,1505,275,2375,0526,0
283204,691733,1505,3049,3769,0526,0
283204,279259,1213,4444,520,0526,0
283204,829390,1505,275,2375,0526,3
283204,923604,1213,4444,520,0526,0
283204,587711,1213,4444,520,0526,0
283204,30786,821,3984,7610,0526,0
283204,834212,1213,4444,520,0526,0
283204,95779,40,4444,520,0526,0
283204,224722,1213,4444,520,0526,0
283204,224722,1213,4444,520,0526,0
283204,834212,1213,4444,520,0526,0
283204,902873,302,275,2375,0526,0
283204,662809,1598,4792,6515,0921,0
283204,572103,1328,964,8397,0921,0
283204,125274,1328,964,8397,0921,0
283204,484669,1328,964,8397,0921,0
283204,164738,1598,4995,382,0921,0
283204,587711,1213,4444,520,0526,0
283204,565076,1213,4444,520,0526,0
283204,362161,993,1236,1995,1111,0
283204,1026365,1650,1369,3332,1111,0
283204,508984,302,2594,6439,1111,0
283204,680327,1028,2677,1579,1111,0
283204,247710,662,2594,6439,1111,0
283204,893369,1290,2915,2503,1111,0
283204,793315,933,1236,1995,1111,0
283204,963169,602,1058,3369,1107,0
283204,600493,662,3984,7610,0613,0
283204,920155,662,3984,7610,0613,0
283204,90026,821,3984,7610,0613,0
283204,480883,1467,2882,2661,1107,0
283204,1096539,602,1058,3369,1107,0
283204,382456,602,1058,4712,1107,0
283204,405722,1238,331,4094,1107,0
283204,30786,821,3984,7610,0613,0
283204,442736,662,3984,7610,0613,0
283204,570303,662,3984,7610,0613,0
283204,499181,662,3984,7610,0613,0
283204,970153,602,2823,1128,0820,0
283204,970153,602,2823,1128,0820,0
283204,599466,649,2954,1847,1111,0
283204,489876,662,3984,7610,0613,3
283204,499181,662,3984,7610,0613,3
283204,565375,602,2823,1128,0820,0
283204,308472,352,1181,2072,0613,0
283204,198374,662,3984,7610,0613,0
283204,587711,1213,4444,520,1111,0
283204,132806,602,1058,4712,1107,0
283204,135066,302,3098,5545,1111,0
283204,668889,602,2823,1128,0820,0
283204,903787,602,2823,1128,0820,0
283204,686896,602,2823,1128,0820,0
283204,299373,1467,2883,4380,1111,0
283204,350747,1290,1162,4485,0820,3
283204,479385,602,2823,1128,0903,0
283204,743760,1213,2823,1128,0903,0
283204,168934,602,2823,1128,0903,0
283204,540448,602,2823,1128,0903,0
283204,1061637,602,2823,1128,0903,0
283204,242070,602,2823,1128,0903,0
283204,800764,602,2823,1128,0903,0
283204,1108724,602,1244,1128,0903,0
283204,813863,602,2823,1128,0903,0
283204,296179,602,2823,1128,0903,0
283204,306327,602,2823,1128,0903,3
283204,375402,602,2823,1128,0903,0
283204,981821,602,1244,1128,0903,0
283204,971828,1213,2823,1128,0903,0
283204,315398,602,2823,1128,0903,0
283204,306327,602,2823,1128,0903,0
283204,1000219,602,1244,1128,0903,0
283204,880005,602,2823,1128,0903,0
283204,184444,1213,2823,1128,0903,0
283204,14886,602,1244,1128,0903,0
283204,979376,35,1162,4485,0820,3
283204,813863,602,2823,1128,0820,3
283204,686896,602,2823,1128,0820,0
283204,228961,649,2954,1847,1111,0
283204,475391,662,3984,7610,0613,0
283204,47332,602,2823,1128,0820,0
283204,1112499,602,2823,1128,0820,0
283204,586711,683,1162,4485,0820,0
283204,31398,1213,2823,1128,0820,0
283204,319805,602,2823,1128,0820,0
283204,400967,35,1162,4485,0820,0
283204,565375,602,2823,1128,0820,0
283204,608283,602,2823,1128,0820,0
283204,565375,602,2823,1128,0820,0
283204,686896,602,2823,1128,0820,0
283204,766336,1174,4256,1166,0820,0
283204,1006636,35,1162,4485,0820,0
283204,903787,602,2823,1128,0820,0
283204,367164,602,2823,1128,0820,0
283204,350747,1290,1162,4485,0820,0
283204,813863,602,2823,1128,0820,0
283204,1112499,602,2823,1128,0820,0
283204,903787,602,2823,1128,0820,0
283204,811017,602,2823,1128,0820,0
283204,470735,662,3984,7610,0613,0
283204,692660,662,3984,7610,0604,0
283204,979376,35,1162,4485,0820,0
283204,242070,602,2823,1128,0820,0
283204,890431,602,2823,1128,0820,0
283204,519060,662,3984,7610,0604,0
283204,692660,662,3984,7610,0604,0
283204,354321,1213,4444,520,0820,3
283204,733747,602,2823,1128,0820,0
283204,733747,602,2823,1128,0820,3
283204,903787,602,2823,1128,0820,3
283204,686896,602,2823,1128,0820,3
283204,531584,602,1058,4712,1107,0
283204,923519,602,1058,3369,1107,0
283204,1015253,602,1058,4712,1107,0
283204,158638,1083,1269,140,0820,3
283204,1087,35,1162,4485,0820,0
283204,1085429,683,1162,4485,0820,0
283204,354321,1213,4444,520,0820,0
283204,792789,266,1058,88,1107,0
283204,157782,1467,3063,3521,1107,0
283204,1015493,602,1058,88,1107,0
283204,1004252,632,4659,7628,1107,0
283204,691221,602,1058,3369,1111,0
283204,979358,192,2954,1847,1111,0
283204,498583,1290,2915,2503,1111,0
283204,587711,1213,4444,520,1111,0
283204,587711,1213,4444,520,1111,0
283204,202521,602,2823,1128,1111,2
283204,677220,229,2418,6652,1111,2
283204,514775,1238,1595,8269,1111,2
283204,845911,125,4951,69,0613,0
283204,397995,177,2823,1128,0820,0
283204,158638,1083,1269,140,0820,0
283204,697454,602,2823,1128,0820,0
283204,733747,602,2823,1128,0820,0
283204,686896,602,2823,1128,0820,0
283204,158638,1083,1269,140,0820,0
283204,697454,602,2823,1128,0820,0
283204,498583,1290,2915,2503,1111,0
283204,800764,602,2823,1128,1111,0
283204,828047,1174,2677,1579,1111,2
283204,811017,602,2823,1128,0820,0
283204,697454,602,2823,1128,0820,0
283204,47332,602,2823,1128,0820,0
283204,813863,602,2823,1128,0820,0
283204,971258,602,1058,4712,1107,0
283204,707895,177,4444,520,1111,2
283204,615107,602,1058,3369,0820,0
283204,616419,602,1058,88,1107,0
283204,435974,1238,331,4094,1107,0
283204,442736,662,3984,7610,0604,0
283204,587711,1213,4444,520,1111,2
283204,61726,602,2823,1128,1111,2
283204,1004252,632,4659,7628,1111,2
283204,686896,602,2823,1128,0820,0
283204,103402,1213,4444,520,1111,2
283204,1096539,602,1058,3369,1111,2
283204,498583,1290,2915,2503,1111,3
283204,1101725,662,3984,7610,0712,0
283204,487805,351,1892,6585,1111,0
283204,886278,1028,1236,1995,1111,0
283204,1013561,192,2954,1847,1111,0
283204,828047,1174,2677,1579,1111,0
283204,1000261,1174,586,5579,1111,0
283204,909003,420,2677,1579,1111,0
283204,986158,1290,2326,2265,1111,3
283204,279576,662,1257,795,1111,3
283204,43476,180,2338,1701,0613,0
283204,499181,662,3984,7610,0613,0
283204,489876,662,3984,7610,0613,0
283204,500405,683,1162,4485,0820,0
283204,793315,933,1236,1995,1111,3
283204,109471,420,1236,1995,1111,0
283204,472387,602,1058,3369,1111,0
283204,981385,1401,1892,6585,1111,0
283204,70147,1290,2752,2503,1111,0
283204,686896,602,2823,1128,0820,0
283204,748896,1290,1236,1995,1111,0
283204,733333,1644,1369,4092,1111,0
283204,793315,933,1236,1995,1111,0
283204,72354,629,2677,1579,1111,0
283204,589194,1290,2915,2503,1111,0
283204,986158,1290,2326,2265,1111,0
283204,828047,1174,2677,1579,1111,0
283204,975102,297,3600,8281,0816,2
283204,1042675,632,3859,1552,1107,0
283204,573186,602,1058,3369,1107,0
283204,813863,602,2823,1128,0820,0
283204,601422,1252,2338,1701,0613,0
283204,393208,352,1181,2072,0613,0
283204,893098,602,2823,1128,0820,0
283204,112108,602,1058,3369,1107,0
283204,260165,1142,331,4094,1107,0
283204,406715,602,1058,88,1107,0
283204,110060,602,1058,88,1107,0
283204,503703,602,1058,4712,1107,0
283204,707895,177,4444,520,1107,0
283204,378657,602,1058,4712,1107,0
283204,319470,1174,586,5579,1111,0
283204,46341,602,2823,1128,1111,0
283204,813863,602,2823,1128,0820,0
283204,677220,229,2418,6652,1107,0
283204,242070,602,2823,1128,0820,0
283204,47332,602,2823,1128,0820,0
283204,810015,1593,4926,5421,1111,0
283204,1033100,1401,2954,1847,1111,0
283204,61726,602,2823,1128,1111,0
283204,1106283,1401,1892,6585,1111,0
283204,70639,302,1815,7169,1111,0
283204,587711,1213,4444,520,1111,0
283204,975102,297,3600,8281,0816,0
283204,970153,602,2823,1128,0820,0
283204,487805,351,1892,6585,1111,0
283204,832311,1080,1369,4092,1111,0
283204,815349,602,1058,3369,0820,0
283204,813863,602,2823,1128,0820,0
283204,798667,351,1162,4485,0820,0
283204,686896,602,2823,1128,0820,2
283204,798667,351,1162,4485,0820,2
283204,65279,1577,4394,1151,0724,0
283204,793315,933,1236,1995,1111,0
283204,986158,1290,2326,2265,1111,0
283204,242070,602,2823,1128,0820,0
283204,354321,1213,4444,520,0820,0
283204,427086,802,1369,4092,1111,0
283204,828047,1174,2677,1579,1111,0
283204,112108,602,1058,3369,1111,0
283204,982258,302,1835,1374,1111,0
283204,963169,602,1058,3369,1111,0
283204,401326,629,2677,1579,1111,0
283204,299373,1467,2883,4380,1111,0
283204,306327,602,2823,1128,1111,0
283204,109471,420,1236,1995,1111,0
283204,1054415,177,4444,520,1103,0
283204,806563,944,2982,5750,1103,0
283204,779576,1238,1595,5800,1103,0
283204,79239,177,4444,520,1103,0
283204,1084518,602,2823,1128,1103,0
283204,856349,656,4432,1209,1103,0
283204,356933,1208,4444,520,1103,0
283204,480883,1467,2882,2661,1103,0
283204,499181,662,3984,7610,0713,0
283204,198374,662,3984,7610,0713,0
283204,699239,184,3449,7394,0928,0
283204,801019,184,3449,7394,0928,2
283204,801019,184,3449,7394,0928,0
283204,801019,184,3449,7394,0928,3
283204,540379,1577,2768,7735,0716,0
283204,1026365,1650,1369,3332,0617,0
283204,607689,1228,4480,2014,0617,0
283204,1026365,1650,1369,3332,0617,3
283204,528675,602,2823,1128,0821,3
283204,915710,602,2823,1128,0821,3
283204,668889,602,2823,1128,0821,0
283204,987358,602,2823,1128,0821,0
283204,903787,602,2823,1128,0821,0
283204,47332,602,2823,1128,0821,0
283204,615434,602,1244,1128,0821,0
283204,592918,602,2823,1128,0821,0
283204,623820,602,2823,1128,0821,0
283204,209899,662,1126,5145,0701,0
283204,733747,602,2823,1128,0821,0
283204,528675,602,2823,1128,0821,0
283204,690574,602,2823,1128,0821,0
283204,798667,351,1162,4485,0821,0
283204,202521,602,2823,1128,0821,0
283204,903787,602,2823,1128,0821,0
283204,46341,602,2823,1128,0821,0
283204,915710,602,2823,1128,0821,0
283204,634224,602,2823,1128,0821,0
283204,117545,602,2823,1128,0821,0
283204,903787,602,2823,1128,0821,0
283204,813863,602,2823,1128,0821,0
283204,242070,602,2823,1128,0821,0
283204,673728,602,2823,1128,0821,0
283204,813863,602,2823,1128,0821,0
283204,253510,602,1244,1128,0821,0
283204,528675,602,2823,1128,0821,0
283204,465125,662,1126,5145,0701,0
283204,229618,1577,1126,5145,0701,0
283204,681478,662,1126,5145,0701,0
283204,681478,662,1126,5145,0701,0
283204,111977,662,1126,5145,0701,0
283204,209899,662,1126,5145,0701,3
283204,565005,821,3984,7610,0525,3
283204,642180,955,1805,6939,0525,0
283204,998202,662,3984,7610,0525,2
283204,565005,821,3984,7610,0525,2
283204,565005,821,3984,7610,0525,0
283204,470735,662,3984,7610,0525,0
283204,271936,662,3984,7610,0525,0
283204,998202,662,3984,7610,0525,0
283204,565005,821,3984,7610,0525,0
283204,998202,662,3984,7610,0525,0
283204,565005,821,3984,7610,0525,0
283204,708508,662,3984,7610,0525,0
283204,168112,662,3984,7610,0525,0
283204,565005,821,3984,7610,0525,0
283204,871852,821,3984,7610,0525,0
283204,334042,662,1126,5145,0701,0
283204,1084518,602,2823,1128,0821,0
283204,656948,602,2823,1128,0821,0
283204,903787,602,2823,1128,0821,0
283204,862413,662,3984,7610,0525,0
283204,1105859,821,3984,7610,0525,0
283204,253510,602,1244,1128,0824,0
283204,615434,602,1244,1128,0824,0
283204,575382,602,1244,1128,0824,0
283204,149834,602,1244,1128,0824,3
283204,34675,602,1244,8133,0824,0
283204,199309,602,1244,1128,0824,0
283204,270909,602,1244,1128,0824,0
283204,857887,602,1244,1128,0824,0
283204,81452,602,1244,8133,0824,0
283204,615434,602,1244,1128,0824,0
283204,14886,602,1244,1128,0824,0
283204,568271,602,1244,1128,0824,0
283204,920606,602,1244,1128,0824,0
283204,773235,602,1244,8133,0824,0
283204,253510,602,1244,1128,0824,0
283204,149834,602,1244,1128,0824,0
283204,1009077,602,1244,1128,0824,0
283204,531894,602,1244,8133,0824,0
283204,686896,602,2823,1128,0821,0
283204,920606,602,1244,1128,0824,3
283204,945229,602,1244,2541,0824,0
283204,551040,602,2823,1128,0821,0
283204,132765,602,2823,1128,1103,0
283204,977305,602,2823,1128,0821,0
283204,367164,602,2823,1128,0821,0
283204,903787,602,2823,1128,0821,0
283204,987358,602,2823,1128,0821,3
283204,656948,602,2823,1128,0821,3
283204,253510,602,1244,1128,0821,3
283204,977305,602,2823,1128,0821,3
283204,615434,602,1244,1128,0821,3
283204,592918,602,2823,1128,0821,3
283204,367164,602,2823,1128,0821,3
283204,377982,1213,4444,520,0920,0
283204,567620,40,4444,520,0920,0
283204,95465,725,1269,3108,0920,0
283204,95465,725,1269,3108,0920,3
283204,853517,737,1234,3828,0920,0
283204,1080554,737,1234,3828,0920,0
283204,575256,737,1234,3828,0920,0
283204,1034398,177,4444,520,0920,0
283204,540766,656,2882,2661,1103,0
283204,948512,1238,1595,5800,1103,0
283204,1021329,602,2823,1128,1103,0
283204,202521,602,2823,1128,1103,3
283204,299373,1467,2883,4380,1103,3
283204,580666,177,4444,520,1103,3
283204,514775,1238,1595,5800,1103,3
283204,337892,656,1253,328,1103,3
283204,71898,821,331,4094,1103,0
283204,752096,656,4432,1209,1103,0
283204,450751,1467,2882,2661,1103,0
283204,839758,656,1253,328,1103,0
283204,299373,1467,2883,4380,1103,0
283204,620616,944,1830,3806,1103,0
283204,686976,177,4444,520,1103,0
283204,202521,602,2823,1128,1103,0
283204,77307,944,2982,5750,1103,0
283204,620616,944,1830,3806,1103,0
283204,169469,1467,2711,2000,1103,0
283204,554366,656,4432,1209,1103,0
283204,108133,43,4161,5812,1103,0
283204,352239,802,4642,6374,1103,0
283204,514775,1238,1595,5800,1103,0
283204,912848,177,4444,520,1103,0
283204,747031,43,2954,1847,1103,0
283204,893999,43,2954,1847,1103,0
283204,580666,177,4444,520,1103,0
283204,173947,177,4444,520,1103,0
283204,217096,656,2711,2000,1103,0
283204,286473,944,4161,5812,1103,0
283204,337892,656,1253,328,1103,0
283204,376533,602,2823,1128,1103,0
283204,855750,944,474,8385,1103,0
283204,996247,177,4444,520,1103,0
283204,62364,1467,2882,2661,1103,0
283204,806277,177,4444,520,1103,0
283204,575146,389,331,4094,1103,0
283204,91987,1213,2262,520,0826,0
283204,998816,1213,2262,520,0826,0
283204,470735,662,3984,7610,0603,0
283204,90026,821,3984,7610,0603,3
283204,47332,602,2823,1128,0826,0
283204,815349,602,1058,3369,0826,0
283204,1111867,602,1058,3369,0826,0
283204,242070,602,2823,1128,0826,0
283204,813863,602,2823,1128,0826,0
283204,472387,602,1058,3369,0826,0
283204,685943,602,2823,1128,0826,0
283204,354321,1213,4444,520,0826,0
283204,15425,602,1058,3369,0826,0
283204,805644,1213,2262,520,0826,0
283204,145559,602,1058,3369,0826,0
283204,165497,602,2823,1128,0826,0
283204,1015493,602,1058,88,0826,0
283204,15425,602,1058,3369,0826,0
283204,282032,236,1805,6939,0519,2
283204,642180,955,1805,6939,0519,2
283204,371751,180,2338,1701,0520,0
283204,1111613,1228,1505,1866,0520,0
283204,371751,180,2338,1701,0520,2
283204,967234,180,2338,1701,0520,0
283204,921409,602,1058,3369,0826,0
283204,977305,602,2823,1128,0826,0
283204,595458,602,1058,3369,0826,0
283204,509466,602,1058,3369,0826,0
283204,686896,602,2823,1128,0826,0
283204,224722,1213,4444,520,0826,0
283204,92909,602,1058,3369,0826,0
283204,95779,40,4444,520,0826,0
283204,923604,1213,4444,520,0826,0
283204,528997,1213,4444,520,0826,0
283204,242070,602,2823,1128,0826,0
283204,1111867,602,1058,3369,0826,0
283204,1069253,1213,4444,520,0826,0
283204,1095257,602,1058,88,0826,0
283204,926808,602,1058,3369,0826,0
283204,805644,1213,2262,520,0826,0
283204,587711,1213,4444,520,0826,2
283204,1065419,602,1058,88,0826,0
283204,800764,602,2823,1128,0826,0
283204,815349,602,1058,3369,0826,2
283204,686896,602,2823,1128,0826,2
283204,587711,1213,4444,520,0826,0
283204,1036669,602,1058,3369,0826,0
283204,77393,602,1058,3369,0826,0
283204,487827,602,1058,3369,0826,0
283204,815349,602,1058,3369,0826,3
283204,587711,1213,4444,520,0826,0
283204,924138,602,1058,3369,0826,0
283204,1035446,602,1058,88,0826,0
283204,833176,602,1058,3369,0826,0
